"","ID","soyarea"
"1073","CR249187",11.3191766738892
"1074","CR249188",20.5407962799072
"1075","CR249189",78.2060928344727
"1076","CR249190",54.7190704345703
"1077","CR249191",12.8612642288208
"1078","CR249192",6.53300333023071
"1079","CR249193",40.207389831543
"1080","CR249194",29.1891059875488
"1081","CR249195",35.3576507568359
"1082","CR249196",24.2287178039551
"1083","CR249197",13.5928621292114
"1084","CR249198",1.83941972255707
"1085","CR249199",96.6428909301758
"1086","CR249200",1416.70532226562
"1087","CR249201",3476.919921875
"1088","CR249202",8059.4267578125
"1089","CR249203",51723.5
"1090","CR249204",93330.5546875
"1091","CR249205",154956.125
"1092","CR249206",178465.265625
"1093","CR249207",169719.25
"1094","CR249208",168764.78125
"1095","CR249209",126035.3203125
"1096","CR249210",19962.70703125
"1097","CR249211",2813.2998046875
"1098","CR249212",3356.39990234375
"1099","CR249213",1717.2822265625
"1100","CR249214",586.242370605469
"1101","CR249215",1714.216796875
"1102","CR249216",16.8874778747559
"1103","CR249217",15.4923753738403
"1104","CR249218",40.6729774475098
"1105","CR249219",621.357543945312
"1106","CR249220",854.404968261719
"1107","CR249221",806.677795410156
"1108","CR249222",2190.9765625
"1109","CR249223",22351.53515625
"1110","CR249224",62932.8984375
"1111","CR249225",65343.06640625
"1112","CR249226",24015.103515625
"1113","CR249227",4561.08544921875
"1114","CR249237",6484.4482421875
"1115","CR249238",30342.673828125
"1116","CR249239",13104.9775390625
"1117","CR249240",14630.673828125
"1118","CR249241",15434.8564453125
"1119","CR249242",16038.142578125
"1120","CR249243",1000.00579833984
"1121","CR250175",0
"1122","CR250176",0
"1123","CR250177",0.0161237083375454
"1124","CR250178",4.19927024841309
"1125","CR250179",2.74548578262329
"1126","CR250180",2.92565155029297
"1127","CR250181",10.9469919204712
"1128","CR250182",25.6713275909424
"1129","CR250183",337.032196044922
"1130","CR250184",2102.3232421875
"1131","CR250185",505.734252929688
"1132","CR250186",121.79833984375
"1133","CR250187",71.715950012207
"1134","CR250188",12.2493085861206
"1135","CR250189",84.5134582519531
"1136","CR250190",1.26801061630249
"1137","CR250191",0.432384938001633
"1138","CR250192",0.0880856737494469
"1139","CR250193",23.335657119751
"1140","CR250194",78.6676177978516
"1141","CR250195",67.6381301879883
"1142","CR250196",84.604248046875
"1143","CR250197",57.8477973937988
"1144","CR250198",15.90016746521
"1145","CR250199",3.26610898971558
"1146","CR250200",3129.30444335938
"1147","CR250201",6362.8671875
"1148","CR250202",26445.296875
"1149","CR250203",26487.658203125
"1150","CR250204",44322.58984375
"1151","CR250205",30295.80078125
"1152","CR250206",37529.56640625
"1153","CR250207",125594.9140625
"1154","CR250208",96934.34375
"1155","CR250209",50568.5546875
"1156","CR250210",13004.5537109375
"1157","CR250211",44162.8359375
"1158","CR250212",59202.98046875
"1159","CR250213",30339.798828125
"1160","CR250214",4388.5302734375
"1161","CR250215",16137.037109375
"1162","CR250216",9038.5546875
"1163","CR250217",10778.462890625
"1164","CR250218",12303.0283203125
"1165","CR250219",8725.271484375
"1166","CR250220",10753.5634765625
"1167","CR250221",9557.1279296875
"1168","CR250222",6993.357421875
"1169","CR250223",42515.42578125
"1170","CR250224",80949.9296875
"1171","CR250225",84489.9296875
"1172","CR250226",79676.953125
"1173","CR250227",60803.91796875
"1174","CR250228",17212.060546875
"1175","CR250236",13460.5341796875
"1176","CR250237",93719.6328125
"1177","CR250238",94248.6328125
"1178","CR250239",31649.3359375
"1179","CR250240",18972.216796875
"1180","CR250241",18288.412109375
"1181","CR250242",17698.091796875
"1182","CR250243",6492.66064453125
"1183","CR251176",0
"1184","CR251177",0
"1185","CR251178",0
"1186","CR251179",0.0619375817477703
"1187","CR251180",7.64614105224609
"1188","CR251181",3.01519441604614
"1189","CR251182",10.2712869644165
"1190","CR251183",201.974868774414
"1191","CR251184",5225.359375
"1192","CR251185",2409.73364257812
"1193","CR251186",2186.04272460938
"1194","CR251187",914.405517578125
"1195","CR251188",769.523620605469
"1196","CR251189",517.964599609375
"1197","CR251190",0.812965393066406
"1198","CR251191",0.061573538929224
"1199","CR251192",0.139024630188942
"1200","CR251193",2.46739888191223
"1201","CR251194",3.83343148231506
"1202","CR251195",1.53498327732086
"1203","CR251196",4.48223733901978
"1204","CR251197",10.7283449172974
"1205","CR251198",15.7448692321777
"1206","CR251199",27.2333946228027
"1207","CR251200",3327.30078125
"1208","CR251201",4459.69091796875
"1209","CR251202",44006.90234375
"1210","CR251203",29660.126953125
"1211","CR251204",25194.23828125
"1212","CR251205",14373
"1213","CR251206",18116.37890625
"1214","CR251207",17346.470703125
"1215","CR251208",15610.5341796875
"1216","CR251209",11868.7060546875
"1217","CR251210",27796.041015625
"1218","CR251211",99148.765625
"1219","CR251212",39705.09375
"1220","CR251213",56953.671875
"1221","CR251214",42390.890625
"1222","CR251215",45879.84765625
"1223","CR251216",18923.421875
"1224","CR251217",17496.083984375
"1225","CR251218",14001.2255859375
"1226","CR251219",15705.806640625
"1227","CR251220",17251.111328125
"1228","CR251221",17438.951171875
"1229","CR251222",18599.705078125
"1230","CR251223",38766.55078125
"1231","CR251224",80906.59375
"1232","CR251225",85363.203125
"1233","CR251226",80575.2578125
"1234","CR251227",61054.75390625
"1235","CR251228",15797.369140625
"1236","CR251231",2298.78295898438
"1237","CR251232",2580.42309570312
"1238","CR251236",74738.046875
"1239","CR251237",100562.953125
"1240","CR251238",108356.7265625
"1241","CR251239",72480.1484375
"1242","CR251240",32160.732421875
"1243","CR251241",21061.61328125
"1244","CR251242",17562.677734375
"1245","CR251243",13715.1904296875
"1246","CR252176",0
"1247","CR252177",0
"1248","CR252178",0
"1249","CR252179",0
"1250","CR252180",0.0882523953914642
"1251","CR252181",1.08032250404358
"1252","CR252182",5.43369102478027
"1253","CR252183",403.318939208984
"1254","CR252184",2367.86450195312
"1255","CR252185",1722.01770019531
"1256","CR252186",862.058532714844
"1257","CR252187",190.777984619141
"1258","CR252188",909.891174316406
"1259","CR252189",323.051452636719
"1260","CR252190",0.873799324035645
"1261","CR252191",1.00296533107758
"1262","CR252192",0.507513403892517
"1263","CR252193",1.11253952980042
"1264","CR252194",0.160047650337219
"1265","CR252195",0.0415155552327633
"1266","CR252196",0.122319929301739
"1267","CR252197",0.120809450745583
"1268","CR252198",0.565487265586853
"1269","CR252199",1.38460659980774
"1270","CR252200",1527.70520019531
"1271","CR252201",4480.482421875
"1272","CR252202",26223.736328125
"1273","CR252203",40968.94140625
"1274","CR252204",13914.015625
"1275","CR252205",10262.72265625
"1276","CR252206",4009.04711914062
"1277","CR252207",9709.716796875
"1278","CR252208",7047.9921875
"1279","CR252209",13735.779296875
"1280","CR252210",84624.71875
"1281","CR252211",123879.1328125
"1282","CR252212",44347.859375
"1283","CR252213",33857.03515625
"1284","CR252214",54318.890625
"1285","CR252215",50416.5703125
"1286","CR252216",21366.033203125
"1287","CR252217",16769.6015625
"1288","CR252218",14849.5302734375
"1289","CR252219",12174.025390625
"1290","CR252220",17522.15625
"1291","CR252221",18767.4375
"1292","CR252222",14901.62890625
"1293","CR252223",43895.0078125
"1294","CR252224",68440.7421875
"1295","CR252225",47783.94140625
"1296","CR252226",36781.23828125
"1297","CR252227",20244.302734375
"1298","CR252228",15730.1513671875
"1299","CR252229",79612.765625
"1300","CR252230",95957.1875
"1301","CR252231",112878.09375
"1302","CR252232",7959.15185546875
"1303","CR252235",22416.3515625
"1304","CR252236",111362.0234375
"1305","CR252237",106234.3046875
"1306","CR252238",132286.859375
"1307","CR252239",81431.9921875
"1308","CR252240",31569.46875
"1309","CR252241",18449.578125
"1310","CR252242",15528.6669921875
"1311","CR252243",15204.8427734375
"1312","CR252244",8959.7197265625
"1313","CR253176",0
"1314","CR253177",0
"1315","CR253178",0
"1316","CR253179",0
"1317","CR253180",0
"1318","CR253181",0
"1319","CR253182",0.0592194348573685
"1320","CR253183",1303.79748535156
"1321","CR253184",1606.06787109375
"1322","CR253185",1196.08190917969
"1323","CR253186",45.4147605895996
"1324","CR253187",12.1674747467041
"1325","CR253188",52.6859130859375
"1326","CR253189",13.8938856124878
"1327","CR253190",0.241836935281754
"1328","CR253191",0.801553428173065
"1329","CR253192",6.57005167007446
"1330","CR253193",8.40860366821289
"1331","CR253194",3.58043718338013
"1332","CR253195",0.193681955337524
"1333","CR253196",0.101081788539886
"1334","CR253197",0.0542758479714394
"1335","CR253198",0.0464454255998135
"1336","CR253199",0.144451037049294
"1337","CR253200",974.022644042969
"1338","CR253201",2886.1064453125
"1339","CR253202",17271.59765625
"1340","CR253203",12748.904296875
"1341","CR253204",5131.6494140625
"1342","CR253205",1638.15002441406
"1343","CR253206",51.2371215820312
"1344","CR253207",8439.486328125
"1345","CR253208",9428.0556640625
"1346","CR253209",12469.87890625
"1347","CR253210",56301.1015625
"1348","CR253211",52099.7265625
"1349","CR253212",23248.548828125
"1350","CR253213",23291.40625
"1351","CR253214",35682.24609375
"1352","CR253215",34314.97265625
"1353","CR253216",25882.96875
"1354","CR253217",14971.3095703125
"1355","CR253218",14358.6513671875
"1356","CR253219",13123.5712890625
"1357","CR253220",7556.0693359375
"1358","CR253221",1880.0576171875
"1359","CR253222",1615.78942871094
"1360","CR253223",12040.720703125
"1361","CR253224",31631.841796875
"1362","CR253225",17702.025390625
"1363","CR253226",16516.2734375
"1364","CR253227",16887.625
"1365","CR253228",27189.34765625
"1366","CR253229",113811.8984375
"1367","CR253230",143198.109375
"1368","CR253231",82295.078125
"1369","CR253232",69478.953125
"1370","CR253233",18989.12890625
"1371","CR253234",8883.0791015625
"1372","CR253235",53153.16015625
"1373","CR253236",137751.984375
"1374","CR253237",159394.515625
"1375","CR253238",150218.9375
"1376","CR253239",85260.625
"1377","CR253240",29204.599609375
"1378","CR253241",28687.541015625
"1379","CR253242",9686.861328125
"1380","CR253243",11351.0947265625
"1381","CR253244",13110.1982421875
"1382","CR253245",5688.85693359375
"1383","CR254176",0
"1384","CR254177",0
"1385","CR254178",0
"1386","CR254179",0
"1387","CR254180",0
"1388","CR254181",0
"1389","CR254182",0
"1390","CR254183",26.115348815918
"1391","CR254184",363.85009765625
"1392","CR254185",218.402481079102
"1393","CR254186",9.70734882354736
"1394","CR254187",29.2650184631348
"1395","CR254188",15.0233526229858
"1396","CR254189",1.75691187381744
"1397","CR254190",0.110038563609123
"1398","CR254191",0.0636205151677132
"1399","CR254192",6.6947717666626
"1400","CR254193",29.9076251983643
"1401","CR254194",8.83705615997314
"1402","CR254195",2.39348888397217
"1403","CR254196",0.385387122631073
"1404","CR254197",0.4748854637146
"1405","CR254198",1.30939364433289
"1406","CR254199",0.12346725910902
"1407","CR254200",655.501403808594
"1408","CR254201",243.990051269531
"1409","CR254202",1845.58520507812
"1410","CR254203",2452.63427734375
"1411","CR254204",985.215515136719
"1412","CR254205",4951.60498046875
"1413","CR254206",733.204040527344
"1414","CR254207",11400.2939453125
"1415","CR254208",22821.81640625
"1416","CR254209",27413.21484375
"1417","CR254210",36054.8359375
"1418","CR254211",40965.60546875
"1419","CR254212",20799.587890625
"1420","CR254213",23349.17578125
"1421","CR254214",27617.62890625
"1422","CR254215",43481.078125
"1423","CR254216",43715.5078125
"1424","CR254217",28949.087890625
"1425","CR254218",29362.5625
"1426","CR254219",10463.69140625
"1427","CR254220",1647.24609375
"1428","CR254221",1298.55529785156
"1429","CR254222",1313.97985839844
"1430","CR254223",1270.26574707031
"1431","CR254224",3893.38232421875
"1432","CR254225",4653.39111328125
"1433","CR254226",4998.06005859375
"1434","CR254227",19435.544921875
"1435","CR254228",31775.310546875
"1436","CR254229",114801.15625
"1437","CR254230",111355.2578125
"1438","CR254231",80493.6484375
"1439","CR254232",76604.015625
"1440","CR254233",48957.98046875
"1441","CR254234",26940.646484375
"1442","CR254235",61524.47265625
"1443","CR254236",127392.3515625
"1444","CR254237",162130.40625
"1445","CR254238",155177.4375
"1446","CR254239",69833.21875
"1447","CR254240",30843.021484375
"1448","CR254241",38715.03125
"1449","CR254242",11228.3046875
"1450","CR254243",7728.046875
"1451","CR254244",7861.80810546875
"1452","CR254245",14788.921875
"1453","CR254246",3579.55053710938
"1454","CR254247",1133.94458007812
"1455","CR254248",396.538604736328
"1456","CR255175",0
"1457","CR255176",0
"1458","CR255177",0
"1459","CR255178",0
"1460","CR255179",0
"1461","CR255180",0
"1462","CR255181",0
"1463","CR255182",0
"1464","CR255183",0
"1465","CR255184",0
"1466","CR255185",0
"1467","CR255186",23.2035064697266
"1468","CR255187",78.9266738891602
"1469","CR255188",21.9369735717773
"1470","CR255189",1.42928218841553
"1471","CR255190",0.591936349868774
"1472","CR255191",0.61907023191452
"1473","CR255192",13.6624298095703
"1474","CR255193",54.9235725402832
"1475","CR255194",57.3565826416016
"1476","CR255195",11.984525680542
"1477","CR255196",0.890463054180145
"1478","CR255197",1.03908228874207
"1479","CR255198",1.27087795734406
"1480","CR255199",0.26901450753212
"1481","CR255200",24.1771278381348
"1482","CR255201",5677.33154296875
"1483","CR255202",9501.9853515625
"1484","CR255203",6803.578125
"1485","CR255204",13433.6279296875
"1486","CR255205",16870.166015625
"1487","CR255206",12813.4228515625
"1488","CR255207",28736.62109375
"1489","CR255208",37913.7109375
"1490","CR255209",45707.8515625
"1491","CR255210",49850.51171875
"1492","CR255211",12691.4560546875
"1493","CR255212",15696.259765625
"1494","CR255213",27009.2265625
"1495","CR255214",42643.21484375
"1496","CR255215",44186.6328125
"1497","CR255216",38548.8828125
"1498","CR255217",46573.67578125
"1499","CR255218",39992.17578125
"1500","CR255219",18757.775390625
"1501","CR255220",1457.86767578125
"1502","CR255221",1396.20202636719
"1503","CR255222",1443.28369140625
"1504","CR255223",1417.52368164062
"1505","CR255224",3554.25732421875
"1506","CR255225",3585.94921875
"1507","CR255226",6225.16357421875
"1508","CR255227",17327.400390625
"1509","CR255228",44620.84375
"1510","CR255229",151185.609375
"1511","CR255230",119969.3515625
"1512","CR255231",68743.375
"1513","CR255232",88461.3984375
"1514","CR255233",87405.1171875
"1515","CR255234",46162.3203125
"1516","CR255235",53597.484375
"1517","CR255236",104784.1328125
"1518","CR255237",147477.90625
"1519","CR255238",122147.71875
"1520","CR255239",34499.1015625
"1521","CR255240",32688.982421875
"1522","CR255241",41629.93359375
"1523","CR255242",8850.5751953125
"1524","CR255243",12697.0234375
"1525","CR255244",11252.5693359375
"1526","CR255245",8403.119140625
"1527","CR255246",450.230163574219
"1528","CR255247",325.959808349609
"1529","CR256173",0
"1530","CR256174",0
"1531","CR256175",0
"1532","CR256176",0
"1533","CR256177",0
"1534","CR256178",0
"1535","CR256179",0
"1536","CR256180",0
"1537","CR256181",0
"1538","CR256182",0
"1539","CR256183",0
"1540","CR256184",0
"1541","CR256185",0
"1542","CR256186",34.0822792053223
"1543","CR256187",54.0850830078125
"1544","CR256188",13.0504693984985
"1545","CR256189",0.123182781040668
"1546","CR256190",0.0699463486671448
"1547","CR256191",0.629988431930542
"1548","CR256192",21.7936134338379
"1549","CR256193",108.096008300781
"1550","CR256194",95.5840530395508
"1551","CR256195",14.9539413452148
"1552","CR256196",0.901681840419769
"1553","CR256197",23.9182147979736
"1554","CR256198",2.29668378829956
"1555","CR256199",8.60906219482422
"1556","CR256200",2379.86157226562
"1557","CR256201",8938.79296875
"1558","CR256202",12609.1064453125
"1559","CR256203",8910.8935546875
"1560","CR256204",14232.712890625
"1561","CR256205",33717.20703125
"1562","CR256206",30616.09765625
"1563","CR256207",32048.25
"1564","CR256208",43220.90234375
"1565","CR256209",39437.93359375
"1566","CR256210",32083.185546875
"1567","CR256211",1523.81469726562
"1568","CR256212",4489.91552734375
"1569","CR256213",10480.1904296875
"1570","CR256214",55793.03125
"1571","CR256215",53709.6796875
"1572","CR256216",49652.984375
"1573","CR256217",47581.8828125
"1574","CR256218",51515.95703125
"1575","CR256219",19884.642578125
"1576","CR256220",659.464294433594
"1577","CR256221",1225.36584472656
"1578","CR256222",1432.52551269531
"1579","CR256223",1515.91052246094
"1580","CR256224",2700.90942382812
"1581","CR256225",4137.27099609375
"1582","CR256226",9794.1142578125
"1583","CR256227",73907.9765625
"1584","CR256228",143238.75
"1585","CR256229",130978.6171875
"1586","CR256230",68505.3984375
"1587","CR256231",49358.2421875
"1588","CR256232",63199.296875
"1589","CR256233",74527.25
"1590","CR256234",71556.6953125
"1591","CR256235",31649.859375
"1592","CR256236",84308.734375
"1593","CR256237",136488.125
"1594","CR256238",58660.30859375
"1595","CR256239",12934.2373046875
"1596","CR256240",26640.6640625
"1597","CR256241",29660.595703125
"1598","CR256242",9570.0390625
"1599","CR256243",11725.0947265625
"1600","CR256244",6084.73046875
"1601","CR256245",923.757446289062
"1602","CR256246",114.346099853516
"1603","CR257172",0
"1604","CR257173",0
"1605","CR257174",0
"1606","CR257175",0
"1607","CR257176",0
"1608","CR257177",0
"1609","CR257178",0
"1610","CR257179",0
"1611","CR257180",0
"1612","CR257181",0
"1613","CR257182",0
"1614","CR257183",0
"1615","CR257184",0
"1616","CR257185",0.0208033751696348
"1617","CR257186",18.4557342529297
"1618","CR257187",55.8126792907715
"1619","CR257188",9.01643371582031
"1620","CR257189",0.0539592318236828
"1621","CR257190",0.0313676670193672
"1622","CR257191",2.30137658119202
"1623","CR257192",57.1732063293457
"1624","CR257193",93.3471069335938
"1625","CR257194",155.497787475586
"1626","CR257195",9.15945053100586
"1627","CR257196",29.4378185272217
"1628","CR257197",29.2169227600098
"1629","CR257198",78.2666244506836
"1630","CR257199",103.68172454834
"1631","CR257200",3538.35815429688
"1632","CR257201",8745.931640625
"1633","CR257202",12349.455078125
"1634","CR257203",11202.37109375
"1635","CR257204",13088.697265625
"1636","CR257205",13390.734375
"1637","CR257206",8751.3564453125
"1638","CR257207",10047.0400390625
"1639","CR257208",31300.7109375
"1640","CR257209",15994.5146484375
"1641","CR257210",11131.6845703125
"1642","CR257211",1719.39880371094
"1643","CR257212",7148.62890625
"1644","CR257213",10065.103515625
"1645","CR257214",46493.8828125
"1646","CR257215",61120.45703125
"1647","CR257216",57851.43359375
"1648","CR257217",54724.06640625
"1649","CR257218",27885.375
"1650","CR257219",11088.9345703125
"1651","CR257220",143.743377685547
"1652","CR257221",176.13591003418
"1653","CR257222",1181.19763183594
"1654","CR257223",562.124572753906
"1655","CR257224",3720.65405273438
"1656","CR257225",4929.990234375
"1657","CR257226",37336.72265625
"1658","CR257227",75500.265625
"1659","CR257228",93009.3046875
"1660","CR257229",69003.734375
"1661","CR257230",44263.94140625
"1662","CR257231",52161.515625
"1663","CR257232",51951.203125
"1664","CR257233",31088.671875
"1665","CR257234",29079.6484375
"1666","CR257235",11464.9873046875
"1667","CR257236",91007.21875
"1668","CR257237",92303.2265625
"1669","CR257238",32097.580078125
"1670","CR257239",5375.20166015625
"1671","CR257240",7798.1904296875
"1672","CR257241",6737.6826171875
"1673","CR257242",10053.8056640625
"1674","CR257243",6315.107421875
"1675","CR257244",226.173889160156
"1676","CR258172",0
"1677","CR258173",0
"1678","CR258174",0
"1679","CR258175",0
"1680","CR258176",0
"1681","CR258177",0
"1682","CR258178",0
"1683","CR258179",0
"1684","CR258180",0
"1685","CR258181",0
"1686","CR258182",0
"1687","CR258183",0
"1688","CR258184",0
"1689","CR258185",0
"1690","CR258186",1.15173172950745
"1691","CR258187",28.9764881134033
"1692","CR258188",25.7195243835449
"1693","CR258189",1.856196641922
"1694","CR258190",0.27751886844635
"1695","CR258191",10.5026845932007
"1696","CR258192",82.7025985717773
"1697","CR258193",73.6553726196289
"1698","CR258194",221.139312744141
"1699","CR258195",9.76137542724609
"1700","CR258196",11.7841911315918
"1701","CR258197",111.650398254395
"1702","CR258198",179.848526000977
"1703","CR258199",342.683380126953
"1704","CR258200",5956.85791015625
"1705","CR258201",14447.0869140625
"1706","CR258202",5123.947265625
"1707","CR258203",5532.24658203125
"1708","CR258204",10750.1708984375
"1709","CR258205",11019.4501953125
"1710","CR258206",10905.3115234375
"1711","CR258207",6846.638671875
"1712","CR258208",1982.66723632812
"1713","CR258209",1873.66833496094
"1714","CR258210",1735.75329589844
"1715","CR258211",2140.76098632812
"1716","CR258212",2779.75415039062
"1717","CR258213",5386.85546875
"1718","CR258214",36550.91015625
"1719","CR258215",60300.3671875
"1720","CR258216",60703.3515625
"1721","CR258217",43828.3046875
"1722","CR258218",4418.12548828125
"1723","CR258219",2625.220703125
"1724","CR258220",224.47135925293
"1725","CR258221",382.722808837891
"1726","CR258222",1556.64880371094
"1727","CR258223",1823.70642089844
"1728","CR258224",2314.74877929688
"1729","CR258225",5077.28125
"1730","CR258226",80080.171875
"1731","CR258227",112422.6484375
"1732","CR258228",94453.421875
"1733","CR258229",60944.88671875
"1734","CR258230",49960.70703125
"1735","CR258231",28524.111328125
"1736","CR258232",15388.9736328125
"1737","CR258233",16546.046875
"1738","CR258234",7894.08447265625
"1739","CR258235",25033.005859375
"1740","CR258236",33349.16796875
"1741","CR258237",37170.890625
"1742","CR258238",18923.48828125
"1743","CR258239",262.900756835938
"1744","CR258240",986.033874511719
"1745","CR258241",2306.220703125
"1746","CR258242",1618.44348144531
"1747","CR258243",121.406318664551
"1748","CR258244",151.692001342773
"1749","CR259175",0
"1750","CR259176",0
"1751","CR259177",0
"1752","CR259178",0
"1753","CR259179",0
"1754","CR259180",0
"1755","CR259181",0
"1756","CR259182",0
"1757","CR259183",0
"1758","CR259184",0
"1759","CR259185",0
"1760","CR259186",0
"1761","CR259187",8.10354232788086
"1762","CR259188",40.6972351074219
"1763","CR259189",10.7264347076416
"1764","CR259190",4.23441791534424
"1765","CR259191",23.0572357177734
"1766","CR259192",2.97782015800476
"1767","CR259193",0
"1768","CR259194",27.1365127563477
"1769","CR259195",161.777587890625
"1770","CR259196",186.893341064453
"1771","CR259197",633.512390136719
"1772","CR259198",1354.94360351562
"1773","CR259199",1143.91027832031
"1774","CR259200",4953.97314453125
"1775","CR259201",13024.2705078125
"1776","CR259202",5260.7275390625
"1777","CR259203",7636.0126953125
"1778","CR259204",7267.599609375
"1779","CR259205",3566.60693359375
"1780","CR259206",1580.17150878906
"1781","CR259207",1340.04138183594
"1782","CR259208",1100.34741210938
"1783","CR259209",1512.94177246094
"1784","CR259210",1780.74206542969
"1785","CR259211",2107.11791992188
"1786","CR259212",2205.294921875
"1787","CR259213",1566.73864746094
"1788","CR259214",17306.70703125
"1789","CR259215",50217.13671875
"1790","CR259216",57924.671875
"1791","CR259217",26993.546875
"1792","CR259218",4958.20654296875
"1793","CR259219",5206.9033203125
"1794","CR259220",3518.66064453125
"1795","CR259221",419.195983886719
"1796","CR259222",2097.90649414062
"1797","CR259223",4415.55322265625
"1798","CR259224",1889.38391113281
"1799","CR259225",26658.375
"1800","CR259226",65144.21875
"1801","CR259227",123652.921875
"1802","CR259228",87044.6640625
"1803","CR259229",41301.0703125
"1804","CR259230",52027.3359375
"1805","CR259231",59671.96875
"1806","CR259232",50864.25
"1807","CR259233",26784.376953125
"1808","CR259234",13556.5322265625
"1809","CR259235",25740.044921875
"1810","CR259236",5455.02734375
"1811","CR259237",20544.220703125
"1812","CR259238",17938.322265625
"1813","CR259239",18088.8203125
"1814","CR259240",507.856292724609
"1815","CR259241",412.5546875
"1816","CR259242",196.772872924805
"1817","CR259243",113.029243469238
"1818","CR260176",0
"1819","CR260177",0
"1820","CR260178",0
"1821","CR260179",0
"1822","CR260180",0
"1823","CR260181",0
"1824","CR260182",0
"1825","CR260183",0
"1826","CR260184",0
"1827","CR260185",0
"1828","CR260186",0
"1829","CR260187",3.82296323776245
"1830","CR260188",34.5420608520508
"1831","CR260189",1.84058582782745
"1832","CR260190",0
"1833","CR260191",0
"1834","CR260192",0
"1835","CR260193",0
"1836","CR260194",1.02440476417542
"1837","CR260195",107.147850036621
"1838","CR260196",111.921676635742
"1839","CR260197",705.278076171875
"1840","CR260198",1188.15454101562
"1841","CR260199",1257.37036132812
"1842","CR260200",3386.18383789062
"1843","CR260201",5232.93212890625
"1844","CR260202",2039.85607910156
"1845","CR260203",1756.28405761719
"1846","CR260204",1617.43920898438
"1847","CR260205",2232.7353515625
"1848","CR260206",2334.60205078125
"1849","CR260207",1549.00634765625
"1850","CR260208",2208.90307617188
"1851","CR260209",1343.73913574219
"1852","CR260210",1241.98754882812
"1853","CR260211",1933.04846191406
"1854","CR260212",2139.68090820312
"1855","CR260213",3198.81713867188
"1856","CR260214",30075.2265625
"1857","CR260215",52086.01171875
"1858","CR260216",49756.3203125
"1859","CR260217",27759.537109375
"1860","CR260218",9636.83984375
"1861","CR260219",9586.0458984375
"1862","CR260220",3469.17797851562
"1863","CR260221",2326.96118164062
"1864","CR260222",2387.70483398438
"1865","CR260223",8409.23828125
"1866","CR260224",4097.00244140625
"1867","CR260225",14755.6123046875
"1868","CR260226",56524.34375
"1869","CR260227",82867.5
"1870","CR260228",36065.8125
"1871","CR260229",38837.06640625
"1872","CR260230",76404.8515625
"1873","CR260231",83729.8984375
"1874","CR260232",42245.43359375
"1875","CR260233",31887.888671875
"1876","CR260234",16597.5625
"1877","CR260235",11908.0537109375
"1878","CR260236",4298.9287109375
"1879","CR260237",6741.21484375
"1880","CR260238",25988.064453125
"1881","CR260239",24038.033203125
"1882","CR260240",302.206176757812
"1883","CR260241",291.439666748047
"1884","CR260242",27.4296321868896
"1885","CR261178",0
"1886","CR261180",0
"1887","CR261181",0
"1888","CR261182",0
"1889","CR261183",0
"1890","CR261184",0
"1891","CR261185",0
"1892","CR261186",3.71197032928467
"1893","CR261187",4.84027338027954
"1894","CR261188",4.46230030059814
"1895","CR261189",114.092216491699
"1896","CR261190",0
"1897","CR261191",0
"1898","CR261192",0
"1899","CR261193",0
"1900","CR261194",69.4991683959961
"1901","CR261195",406.671051025391
"1902","CR261196",1115.2998046875
"1903","CR261197",1339.96716308594
"1904","CR261198",1426.40185546875
"1905","CR261199",2379.08227539062
"1906","CR261200",3645.43676757812
"1907","CR261201",1685.68212890625
"1908","CR261202",1973.68359375
"1909","CR261203",1812.87805175781
"1910","CR261204",1387.80334472656
"1911","CR261205",3949.34716796875
"1912","CR261206",3703.14282226562
"1913","CR261207",2755.6591796875
"1914","CR261208",5943.28759765625
"1915","CR261209",4536.84521484375
"1916","CR261210",2391.86572265625
"1917","CR261211",3479.59521484375
"1918","CR261212",5002.541015625
"1919","CR261213",6244.140625
"1920","CR261214",26627.0390625
"1921","CR261215",48608.36328125
"1922","CR261216",53879.984375
"1923","CR261217",48513.4140625
"1924","CR261218",19847.666015625
"1925","CR261219",10510.1396484375
"1926","CR261220",3800.78442382812
"1927","CR261221",2843.5185546875
"1928","CR261222",1208.67724609375
"1929","CR261223",2719.00024414062
"1930","CR261224",485.328430175781
"1931","CR261225",979.296081542969
"1932","CR261226",22060.53515625
"1933","CR261227",30385.978515625
"1934","CR261228",37802.484375
"1935","CR261229",37428.7734375
"1936","CR261230",70666.84375
"1937","CR261231",37048.2734375
"1938","CR261232",37450.1484375
"1939","CR261233",20366.046875
"1940","CR261234",5950.40478515625
"1941","CR261235",881.059814453125
"1942","CR261236",3135.60522460938
"1943","CR261237",4422.984375
"1944","CR261238",6997.81005859375
"1945","CR261239",651.371643066406
"1946","CR261240",18.1037998199463
"1947","CR262181",0
"1948","CR262182",0
"1949","CR262183",0
"1950","CR262184",0
"1951","CR262185",3.86966705322266
"1952","CR262186",37.852424621582
"1953","CR262187",25.3228244781494
"1954","CR262188",2339.16528320312
"1955","CR262189",4449.3056640625
"1956","CR262190",63.0952453613281
"1957","CR262191",12.8022956848145
"1958","CR262192",0
"1959","CR262193",38.5140151977539
"1960","CR262194",152.410369873047
"1961","CR262195",933.510620117188
"1962","CR262196",1777.61694335938
"1963","CR262197",2421.72094726562
"1964","CR262198",3608.48583984375
"1965","CR262199",3536.28930664062
"1966","CR262200",3406.62524414062
