"","ID","Scenario","CRVl2_NPV","soyarea","Forarea","area_km2","soyperc","forperc"
"313","CR251218","IDC3",187.316465898939,16441.6666666667,71520,2918,5634.56705506054,7152000
"314","CR251218","IDC3NoFC",187.316465898939,16441.6666666667,71520,2918,5634.56705506054,7152000
"315","CR251218","IDC3ZD",187.316465898939,16441.6666666667,71520,2918,5634.56705506054,7152000
"316","CR251219","IDC3",1002.01992085821,119624.444444444,102160,2909,41122.187846148,10216000
"317","CR251219","IDC3NoFC",1002.01992085821,119624.444444444,102160,2909,41122.187846148,10216000
"318","CR251219","IDC3ZD",1002.30277832906,116033.888888889,102160,2909,39887.8958022994,10216000
"319","CR251220","IDC3",274.37933608569,31122.2222222222,13570,2901,10728.101420966,1357000
"320","CR251220","IDC3NoFC",279.761116471422,31777.7777777778,13570,2901,10954.0771381516,1357000
"321","CR251220","IDC3ZD",274.37933608569,31122.2222222222,13570,2901,10728.101420966,1357000
"322","CR251221","IDC3",129.997960255744,30145.5555555556,35800,2892,10423.7743968034,3580000
"323","CR251221","IDC3NoFC",129.997960255744,30145.5555555556,35800,2892,10423.7743968034,3580000
"324","CR251221","IDC3ZD",129.997960255744,30145.5555555556,35800,2892,10423.7743968034,3580000
"325","CR251222","IDC3",866.065997440804,193829.444444444,4480,2882,67255.1854422083,448000
"326","CR251222","IDC3NoFC",866.065997440804,193829.444444444,4480,2882,67255.1854422083,448000
"327","CR251222","IDC3ZD",893.763388067394,199398.888888889,4480,2882,69187.6783098157,448000
"328","CR251223","IDC3",901.12296927098,194984.444444444,3090,2873,67867.8887728662,309000
"329","CR251223","IDC3NoFC",901.12296927098,194984.444444444,3090,2873,67867.8887728662,309000
"330","CR251223","IDC3ZD",916.786802843808,199134.166666667,3090,2873,69312.2752059404,309000
"331","CR251224","IDC3",1087.31363619186,226800,5320,2863,79217.6039119804,532000
"332","CR251224","IDC3NoFC",1087.31363619186,226800,5320,2863,79217.6039119804,532000
"333","CR251224","IDC3ZD",1087.12919253802,226705.555555556,5320,2863,79184.615981682,532000
"334","CR251227","IDC3",129.667797664882,41555,16250,2833,14668.1962583833,1625000
"335","CR251227","IDC3NoFC",127.007112068171,39630,16250,2833,13988.7045534769,1625000
