"","ID","CRVl2_NPV","soyarea","Forarea","area_km2","soyperc","forperc"
"69","CR247202",96.9656980676753,9105.56573486328,0.864005802869601,3025,3010.10437516142,86.4005802869601
"70","CR247203",580.911308809862,10571.9166259766,0.612704831411176,3020,3500.6346443631,61.2704831411176
"71","CR247204",481.044832741297,21754.9024658203,0.711218202354843,3014,7217.9503868017,71.1218202354843
"72","CR247205",1170.30681595491,75224.2895507812,0.542554570827241,3009,24999.763891918,54.2554570827241
"73","CR247206",711.129570147028,57505.9047851562,0.607793999623295,3003,19149.4854429425,60.7793999623295
"74","CR247207",518.476249858269,47444.94921875,0.60029018974076,2997,15830.8138868035,60.029018974076
"75","CR247208",460.540030730423,39880.3757324219,0.627096651783554,2991,13333.458954337,62.7096651783554
"76","CR247209",409.324897165887,39993.8793945312,0.492307526158123,2985,13398.2845542818,49.2307526158123
"77","CR247210",452.169152260213,10520.8172607422,0.582532487206022,2978,3532.84662885903,58.2532487206022
"78","CR247211",308.159805603705,3538.71934509277,0.724192615916259,2972,1190.6861861012,72.4192615916259
"79","CR247212",365.875922693325,3210.39874267578,0.7035109426084,2965,1082.76517459554,70.35109426084
"80","CR247224",311.185465733993,4036.82543945312,0.407368568885184,2863,1409.99840707409,40.7368568885184
"81","CR248202",429.640329313243,3181.82374572753,0.696723490536232,3025,1051.84256057109,69.6723490536232
"82","CR248203",552.418173444235,13453.6439819336,0.626441897129771,3020,4454.84900064026,62.6441897129771
"83","CR248204",826.250276101203,36487.8371582031,0.562760647515125,3014,12106.1171725956,56.2760647515125
"84","CR248205",1481.11205973695,93138.4077148438,0.389459606813128,3009,30953.2760767178,38.9459606813128
"85","CR248206",1228.1241984388,148319.966796875,0.326656252712032,3003,49390.5983339577,32.6656252712032
"86","CR248207",477.187668512508,149271.94921875,0.439012582017575,2997,49807.1235297798,43.9012582017575
"87","CR248208",582.10854341282,111937.595214844,0.553671259361386,2991,37424.8061567515,55.3671259361386
"88","CR248209",671.597566131434,86334.5258789062,0.598578925511726,2985,28922.7892391646,59.8578925511726
"89","CR248210",437.725624592927,37902.3247070312,0.70146375410536,2978,12727.4428163302,70.146375410536
"90","CR248212",465.27708022476,4302.08117675781,0.612230381720853,2965,1450.9548656856,61.2230381720853
"91","CR248222",330.876692094771,3019.05821228028,0.482339562697812,2882,1047.55663160315,48.2339562697812
"92","CR248223",238.803629958187,4519.46368408203,0.311429596975741,2873,1573.08168607102,31.1429596975741
"93","CR248224",176.173814104532,5301.69482421875,0.307632063410855,2863,1851.7970046171,30.7632063410855
"94","CR249201",822.273888845961,2402.39332580566,0.356778826220129,3029,793.130843778693,35.6778826220129
"95","CR249202",650.978811350451,5890.37258911133,0.401626966640614,3025,1947.23060797069,40.1626966640614
"96","CR249203",869.670727171516,39381.1430664062,0.591821480739741,3020,13040.1135981478,59.1821480739741
"97","CR249204",1350.25370106172,79413.1440429688,0.41556032107276,3014,26348.0902597773,41.556032107276
"98","CR249205",1736.35594829737,140773.774414062,0.320773605715073,3009,46784.2387550889,32.0773605715073
"99","CR249206",1143.27162549701,164107.073242188,0.247914808479289,3003,54647.7100373585,24.7914808479289
"100","CR249207",943.086628726767,157412.938476562,0.368170092179734,2997,52523.5029951827,36.8170092179734
"101","CR249208",1245.82660577697,158839.412109375,0.371888997629252,2991,53105.788067327,37.1888997629252
"102","CR249209",869.715701811102,109664.885742188,0.681423151467982,2985,36738.6551900126,68.1423151467982
"103","CR249210",560.756534178649,17605.5610351562,0.610332335053854,2978,5911.87408836677,61.0332335053854
"104","CR249211",499.377213420094,2881.42158508301,0.645474780067304,2972,969.522740606666,64.5474780067304
"105","CR249212",446.178492225686,3427.50253295898,0.657648324247252,2965,1155.98736356121,65.7648324247252
"106","CR249223",154.824119549921,21482.4881591797,0.302287196875439,2873,7477.37144419759,30.2287196875439
"107","CR250200",596.999433687776,2016.39054870606,0.604475795737329,3034,664.598071425859,60.4475795737329
"108","CR250201",1212.65819940429,4447.22877502442,0.23608555250983,3029,1468.21682899452,23.608555250983
"109","CR250202",623.32637253765,21195.9182128906,0.315942081985688,3025,7006.91511169938,31.5942081985688
"110","CR250203",332.666797080501,21645.2606201172,0.722361537019665,3020,7167.30484109841,72.2361537019665
"111","CR250204",767.669549512373,36234.0927734375,0.536619596510035,3014,12021.9285910542,53.6619596510035
"112","CR250205",888.926061887956,26066.9249267578,0.498952006331699,3009,8662.98601753334,49.8952006331699
"113","CR250206",873.170663841198,32742.3591308594,0.519395137360631,3003,10903.2164937927,51.9395137360631
"114","CR250207",1325.51175718516,112909.642089844,0.385968099182258,2997,37674.2215848661,38.5968099182258
"115","CR250208",915.759768953693,83418.9150390625,0.58331436328929,2991,27889.9749378343,58.331436328929
"116","CR250209",535.064167729718,44629.8586425781,0.76147673494498,2985,14951.3764296744,76.147673494498
"117","CR250210",487.430476813904,11700.2066040039,0.670709895107532,2978,3928.88065950433,67.0709895107532
"118","CR250211",611.514932408395,41911.6162109375,0.452676845533504,2972,14102.1588865873,45.2676845533504
"119","CR250212",539.946006871949,57298.7687988281,0.410324234349197,2965,19325.0484987616,41.0324234349197
"120","CR250213",634.961571495928,30023.5355224609,0.478965131765505,2957,10153.3769098617,47.8965131765505
"121","CR250220",243.158387554233,9246.34405517578,0.456485259277901,2901,3187.29543439358,45.6485259277901
"122","CR250221",271.005106871228,8102.09341430664,0.331544874414355,2892,2801.55373938681,33.1544874414355
"123","CR250222",162.586857649664,5721.96246337891,0.31465739569438,2882,1985.41376244931,31.465739569438
"124","CR250223",4.80879909565841,40577.1433105469,0.174343824418272,2873,14123.614100434,17.4343824418272
"125","CR250224",20.6948174123544,79370.8984375,0.199926080288081,2863,27722.9823393294,19.9926080288081
"126","CR250225",33.4090256068264,82853.3779296875,0.186707471856682,2854,29030.6159529389,18.6707471856682
"127","CR250226",60.2096862862745,78211.0229492188,0.166854779030998,2844,27500.3596867858,16.6854779030998
"128","CR250227",13.2353601039113,60821.4345703125,0.0887229052694835,2833,21468.9144265134,8.87229052694835
"129","CR250228",39.708987826929,19510.7991333008,0.116441683012836,2588,7538.94866047171,11.6441683012836
"130","CR251184",176.339322146783,5446.88662719727,0.599092619101519,2990,1821.70121310945,59.9092619101519
"131","CR251185",72.4053271609152,3000.61283874511,0.347658260546299,2135,1405.43926873307,34.7658260546299
"132","CR251200",807.613118285351,2216.73402404785,0.486448129977983,3034,730.63085828868,48.6448129977983
"133","CR251201",736.746254195177,3104.87057495117,0.429566102658996,3029,1025.04806039986,42.9566102658996
"134","CR251202",772.477824470853,36769.4763183594,0.505601479539006,3025,12155.1987829287,50.5601479539006
"135","CR251203",442.818884481441,25022.9291992188,0.689077941735488,3020,8285.73814543667,68.9077941735488
"136","CR251204",415.343524251505,18945.0317382812,0.731090897144716,3014,6285.67741814242,73.1090897144716
"137","CR251205",273.263280154661,10375.9713134766,0.822382353348353,3009,3448.31216798822,82.2382353348353
"138","CR251206",286.514262800741,12152.3596801758,0.787740445119918,3003,4046.73982023836,78.7740445119918
"139","CR251207",415.825867659294,14605.7896728516,0.675160962167932,2997,4873.47002764483,67.5160962167932
"140","CR251208",490.142049913848,13437.1047363281,0.66277598443235,2991,4492.51244945775,66.277598443235
"141","CR251209",331.107296031802,10716.9983520508,0.768505804883249,2985,3590.28420504214,76.8505804883249
"142","CR251210",471.869561656976,25290.1802978516,0.595113325180158,2978,8492.33723903679,59.5113325180158
"143","CR251211",1132.89191274216,93127.1567382812,0.301054085752803,2972,31334.8441245899,30.1054085752803
"144","CR251212",329.026760290857,40808.8796386719,0.511856924860917,2965,13763.5344481187,51.1856924860917
"145","CR251213",329.828816202019,57290.8471679688,0.34375751600314,2957,19374.6524071589,34.375751600314
"146","CR251214",243.291283427835,42885.7583007812,0.334757175021223,2950,14537.5451867055,33.4757175021223
"147","CR251215",307.42588205365,47134.0883789062,0.299112172338166,2942,16021.104139669,29.9112172338166
"148","CR251216",454.775239936675,19441.51171875,0.31519959755881,2934,6626.28211273006,31.519959755881
"149","CR251217",510.610410011679,17625.7181396484,0.347103758083503,2926,6023.82711539591,34.7103758083503
"150","CR251218",231.511800166161,14432.604675293,0.334011332186869,2918,4946.06054670767,33.4011332186869
"151","CR251219",55.802713846318,15582.8977050781,0.267206704270996,2909,5356.78848576079,26.7206704270996
"152","CR251220",132.944033135139,15368.7897338867,0.306752380420793,2901,5297.75585449387,30.6752380420793
"153","CR251221",72.5873898865451,15448.9783325195,0.246564651421234,2892,5341.97037777301,24.6564651421234
"154","CR251222",60.8992072649368,16482.1516113281,0.229836145511496,2882,5718.99778325056,22.9836145511496
"155","CR251223",8.22265542978445,36907.9509277344,0.193420030961783,2873,12846.484833879,19.3420030961783
"156","CR251224",30.826388914893,79412.794921875,0.178854448855049,2863,27737.6161096315,17.8854448855049
"157","CR251227",24.0376421553128,60983.9919433594,0.0952450059684356,2833,21526.2943675818,9.52450059684356
"158","CR252201",651.149592445065,2921.3666381836,0.587475163596147,3029,964.465710856255,58.7475163596147
"159","CR252202",246.823094784656,21388.6480712891,0.813607664901129,3025,7070.62746158316,81.3607664901129
"160","CR252203",582.815286249549,32799.6756591797,0.697605837842293,3020,10860.8197546953,69.7605837842293
"161","CR252204",177.307106830285,9980.53143310547,0.866817281296506,3014,3311.3906546468,86.6817281296506
"162","CR252205",143.911437538607,8145.85229492188,0.847942711176562,3009,2707.16261047586,84.7942711176562
"163","CR252206",73.3699833151273,3421.82371520996,0.878959917773924,3003,1139.46843663335,87.8959917773924
"164","CR252207",422.80661883211,7904.14080810547,0.622565012998364,2997,2637.35095365548,62.2565012998364
"165","CR252208",276.280105809777,6156.50860595703,0.725765205683932,2991,2058.34456902609,72.5765205683932
"166","CR252209",486.656781073442,12581.4635009766,0.433580977241368,2985,4214.89564521828,43.3580977241368
"167","CR252210",1013.69728007546,78936.5024414062,0.384994353833547,2978,26506.5488386186,38.4994353833547
"168","CR252211",972.471422859479,116913.253417969,0.214154838004802,2972,39338.2413923179,21.4154838004802
"169","CR252212",551.296251644931,43155.9311523438,0.470698046281824,2965,14555.1201188343,47.0698046281824
"170","CR252213",306.806142462519,34185.8781738281,0.410025243938487,2957,11561.0003969659,41.0025243938487
"171","CR252214",63.2674240256898,54673.4243164062,0.385151911315088,2950,18533.364175053,38.5151911315088
"172","CR252215",702.852369835132,51724.6088867188,0.326150019544031,2942,17581.4442171036,32.6150019544031
"173","CR252216",624.235940650585,21804.447265625,0.362360809639568,2934,7431.64528480743,36.2360809639568
"174","CR252217",503.083489210362,16923.619140625,0.338585626302762,2926,5783.87530438312,33.8585626302762
"175","CR252218",645.767204944261,15166.5310058594,0.331071467587118,2918,5197.57745231644,33.1071467587118
"176","CR252219",68.133268955436,12593.8830566406,0.403389636128655,2909,4329.28259080118,40.3389636128655
"177","CR252220",57.6772197359523,15980.8389892578,0.208742080191416,2901,5508.7345705818,20.8742080191416
"178","CR252221",145.596705576117,16627.9784545898,0.219652536590227,2892,5749.64676853038,21.9652536590227
"179","CR252222",164.575972421682,13304.4513549805,0.241857132669551,2882,4616.39533483014,24.1857132669551
"180","CR252223",125.954209775167,42193.6823730469,0.191743607658645,2873,14686.2799766957,19.1743607658645
"181","CR253202",81.5188019008602,12824.5502319336,0.882615072320147,3025,4239.52073782929,88.2615072320147
"182","CR253203",57.496698056497,8445.26379394531,0.957295382475739,3020,2796.44496488255,95.7295382475739
"183","CR253204",7.31602077376412,2143.66059875488,0.973633481010228,3014,711.234438870233,97.3633481010228
"184","CR253207",391.535186397312,6311.21716308594,0.710095306869122,2997,2105.84489926124,71.0095306869122
"185","CR253208",346.311115235089,8329.97509765625,0.66579549702671,2991,2785.01340610373,66.579549702671
"186","CR253209",596.084591777644,11434.7874755859,0.525174358703051,2985,3830.74957306062,52.5174358703051
"187","CR253210",922.541166812316,49179.0151367188,0.43142921472261,2978,16514.1085079647,43.142921472261
"188","CR253211",777.271936937878,46654.3549804688,0.472734975833954,2972,15697.966009579,47.2734975833954
"189","CR253212",585.035865528686,23675.3698730469,0.53885028565361,2965,7984.94768062289,53.885028565361
"190","CR253213",294.988347306726,23636.1340332031,0.628302870042614,2957,7993.28171565882,62.8302870042614
"191","CR253214",376.543396841593,37841.0822753906,0.418324050765173,2950,12827.4855170816,41.8324050765173
"192","CR253215",593.58337022571,36524.7448730469,0.445275454329202,2942,12414.9370744551,44.5275454329202
"193","CR253216",427.389506107729,27804.2634277344,0.494719350595564,2934,9476.57240209079,49.4719350595564
"194","CR253217",487.750090430957,15611.5099487305,0.335272972761925,2926,5335.4442750275,33.5272972761925
"195","CR253218",434.214637979602,14902.3393554688,0.269415148126275,2918,5107.03884697353,26.9415148126275
"196","CR253219",354.175615519696,13550.38671875,0.234819683914539,2909,4658.09099991406,23.4819683914539
"197","CR253220",308.223754662005,7819.59963989258,0.172548909205633,2901,2695.48419162102,17.2548909205633
"198","CR253223",242.070208918964,10675.8325195312,0.27628554038,2873,3715.91803673207,27.628554038
"199","CR253224",163.375264792907,31504.4403076172,0.215247504354327,2863,11003.9959160381,21.5247504354327
"200","CR254205",10.5573084526461,3486.22039794922,0.947252197236722,3009,1158.59767296418,94.7252197236723
"201","CR254207",818.837954322759,9903.55426025391,0.492526531087072,2997,3304.48924266063,49.2526531087072
"202","CR254208",568.486332379849,19563.6129150391,0.557797920462845,2991,6540.82678536913,55.7797920462845
"203","CR254209",331.737809496987,23263.0654296875,0.813146634896503,2985,7793.32175198911,81.3146634896503
"204","CR254210",515.038984721003,30266.513671875,0.650393027703924,2978,10163.3692652367,65.0393027703924
"205","CR254211",807.141441312055,35805.9721679688,0.451928420374584,2972,12047.7699084686,45.1928420374584
"206","CR254212",410.9483713633,20963.5786132812,0.571317862148794,2965,7070.34691847597,57.1317862148794
"207","CR254213",293.165401379085,23618.8905029297,0.56205347987141,2957,7987.45028844426,56.205347987141
"208","CR254214",217.305197446701,29459.7873535156,0.601858903009098,2950,9986.36859441208,60.1858903009098
"209","CR254215",269.408349076896,47041.5471191406,0.393162570405726,2942,15989.6489188105,39.3162570405726
"210","CR254216",310.701386940238,46457.0366210938,0.351603288931062,2934,15834.0274782187,35.1603288931062
"211","CR254217",140.939920979831,32094.4577636719,0.359198864062671,2926,10968.714204946,35.9198864062671
"212","CR254218",347.689623639034,33416.4971923828,0.257780613284188,2918,11451.8496204191,25.7780613284188
"213","CR254219",459.416544861135,11992.0293579102,0.203376575078267,2909,4122.38891643525,20.3376575078267
"214","CR254224",294.730672520841,4320.14640808106,0.223588393252143,2863,1508.95787917606,22.3588393252143
"215","CR255201",173.246581081039,3144.78712463379,0.702880067959127,3029,1038.22618839016,70.2880067959127
"216","CR255202",285.913892767054,5269.66070556641,0.52740662298407,3025,1742.03659688146,52.740662298407
"217","CR255203",274.878331335366,3652.55407714844,0.681029638783028,3020,1209.45499243326,68.1029638783028
"218","CR255204",157.87764755398,10253.8402099609,0.791073109393783,3014,3402.07040808259,79.1073109393783
"219","CR255205",185.105246411129,14337.3063964844,0.785205338246243,3009,4764.80770903435,78.5205338246243
"220","CR255206",202.025957454476,10362.6251831055,0.803089762710982,3003,3450.75763673176,80.3089762710982
"221","CR255207",780.935494644471,24167.1131591797,0.49618169617214,2997,8063.76815454778,49.618169617214
"222","CR255208",545.80149101797,31940.7277832031,0.45203731337108,2991,10678.9460993658,45.203731337108
"223","CR255209",367.385528340274,38440.5109863281,0.448606192466257,2985,12877.8931277481,44.8606192466257
"224","CR255210",621.63353857689,42088.4079589844,0.418528798962515,2978,14133.1121420364,41.8528798962515
"225","CR255211",200.259197372866,10844.8607177734,0.743514304835142,2972,3649.01100867209,74.3514304835142
"226","CR255212",482.703101076777,15832.3430175781,0.5326001665641,2965,5339.74469395552,53.26001665641
"227","CR255213",544.902197171037,26641.9166259766,0.449831383916276,2957,9009.77904158829,44.9831383916276
"228","CR255214",530.104504676861,43538.5363769531,0.404429393656695,2950,14758.8258904926,40.4429393656695
"229","CR255215",197.332259089756,45586.3010253906,0.339521987773851,2942,15495.0037475835,33.9521987773851
"230","CR255216",243.913044174978,39972.2185058594,0.417958322523287,2934,13623.7963550986,41.7958322523287
"231","CR255217",269.408783896707,48642.1298828125,0.500584638765777,2926,16624.1045395805,50.0584638765777
"232","CR255218",190.710016351484,44046.9877929688,0.147507515168655,2918,15094.9238495438,14.7507515168655
"233","CR255219",420.53537462962,21647.2099609375,0.190301846808979,2909,7441.46096972757,19.0301846808979
"234","CR255224",195.366932439626,3935.59387207031,0.204685745966147,2863,1374.63984354534,20.4685745966147
"235","CR256201",479.980740672228,4894.69165039062,0.57015600821682,3029,1615.94310016198,57.015600821682
"236","CR256202",786.616799608445,6861.84698486328,0.40244699930449,3025,2268.37916854984,40.244699930449
"237","CR256203",436.707046922531,4667.80563354492,0.565365751427091,3020,1545.63100448507,56.5365751427091
"238","CR256204",350.451044102702,9986.28851318359,0.620113698547495,3014,3313.30076747963,62.0113698547495
"239","CR256205",711.80648900487,29342.1375732422,0.520278485784574,3009,9751.45814996417,52.0278485784574
"240","CR256206",925.637914935142,24786.8067626953,0.436723358930949,3003,8254.01490599244,43.6723358930949
"241","CR256207",613.337169529876,26526.5284423828,0.458895336507978,2997,8851.02717463557,45.8895336507978
"242","CR256208",499.418565266196,36602.8486328125,0.364953971270375,2991,12237.6625318664,36.4953971270375
"243","CR256209",310.732399813528,33033.7321777344,0.528584645670242,2985,11066.5769439646,52.8584645670242
"244","CR256210",453.432863276151,27229.8041992188,0.482167218513542,2978,9143.65486877728,48.2167218513542
"245","CR256212",354.619156382221,4245.68649291992,0.429652773579843,2965,1431.93473622932,42.9652773579843
"246","CR256213",368.059987789533,7942.89950561523,0.503108837747866,2957,2686.13442868287,50.3108837747866
"247","CR256214",454.152153397428,56974.1064453125,0.37348607534681,2950,19313.2564221398,37.348607534681
"248","CR256215",193.615999122583,55152.4106445312,0.358475308152844,2942,18746.5705793784,35.8475308152844
"249","CR256216",126.676244778775,50919.2153320312,0.308558331444146,2934,17354.8791179384,30.8558331444146
"250","CR256217",226.708925954607,49031.04296875,0.313326551717006,2926,16757.0208368934,31.3326551717006
"251","CR256218",200.43228664671,54303.7102050781,0.175125430375601,2918,18609.9075411508,17.5125430375601
"252","CR256219",131.425371693918,22954.8896484375,0.164819539829276,2909,7890.98991008508,16.4819539829276
"253","CR257200",325.152687649179,1870.84796142578,0.590563909626438,3034,616.62754166967,59.0563909626438
"254","CR257201",935.531478425616,4698.93862915039,0.434884847860953,3029,1551.31681384958,43.4884847860953
"255","CR257202",942.89499491791,6848.3649597168,0.451867845319288,3025,2263.92230073283,45.1867845319288
"256","CR257203",853.655823669468,6202.14895629883,0.506548525363502,3020,2053.69170738372,50.6548525363502
"257","CR257204",730.75264526396,6929.77230834961,0.452752643597436,3014,2299.19452831772,45.2752643597436
"258","CR257205",619.213333626705,7373.34548950195,0.435427745940404,3009,2450.43053821933,43.5427745940404
"259","CR257206",357.491813233274,4775.42156982422,0.564533413290909,3003,1590.21697296844,56.4533413290909
"260","CR257207",152.680293729566,7116.79336547852,0.75333431297738,2997,2374.63909425376,75.333431297738
"261","CR257208",167.07195233153,26544.8941650391,0.750123484547211,2991,8874.92282348347,75.0123484547211
"262","CR257209",220.427851402715,13210.6802368164,0.818495692239234,2985,4425.68852154653,81.8495692239234
"263","CR257210",365.075022339062,9650.45538330078,0.731324428893351,2978,3240.58273448649,73.1324428893351
"264","CR257212",425.740345483619,4982.27807617188,0.268607118230127,2965,1680.3636007325,26.8607118230127
"265","CR257213",140.31796480781,6782.89880371094,0.283378842859184,2957,2293.84470872876,28.3378842859184
"266","CR257214",196.146131183508,46904.9802246094,0.317094041761377,2950,15899.9932964778,31.7094041761377
"267","CR257215",35.0020421667219,62963.7529296875,0.266575333071882,2942,21401.6835247068,26.6575333071882
"268","CR257216",68.4407957129196,59497.2055664062,0.231216387554332,2934,20278.5295045693,23.1216387554332
"269","CR257217",167.029227738012,56453.7141113281,0.213048450404641,2926,19293.8189033931,21.3048450404641
"270","CR257218",166.502891673776,29823.8439941406,0.253314889479916,2918,10220.6456456959,25.3314889479916
"271","CR257219",10.3746989624433,12741.7337646484,0.238299870817212,2909,4380.10785996852,23.8299870817212
"272","CR258200",628.662169537474,3370.6828918457,0.470049321785798,3034,1110.96997094453,47.0049321785798
"273","CR258201",1412.79491250643,8035.02960205078,0.283768321549883,3029,2652.7004298616,28.3768321549883
"274","CR258202",95.4587284644863,2723.80987548828,0.854760646474331,3025,900.43301669034,85.4760646474331
"275","CR258203",83.3202066189473,3050.56332397461,0.960184133090192,3020,1010.12030595186,96.0184133090192
"276","CR258204",243.656856534345,5951.70422363281,0.743886988897976,3014,1974.68620558487,74.3886988897976
"277","CR258205",383.94800629993,6004.85147094727,0.740699466717128,3009,1995.63026618387,74.0699466717128
"278","CR258206",138.324633338352,6072.46154785156,0.884594379811661,3003,2022.13171756629,88.4594379811661
"279","CR258207",62.4520525697062,4519.70051574707,0.90476584639376,2997,1508.07491349585,90.476584639376
