"","ID","CRVl2_NPV","soyarea","Forarea","area_km2","soyperc","forperc"
"276","CR258204",188.658005083311,5951.70422363281,0.743886988897976,3014,1974.68620558487,74.3886988897976
"277","CR258205",296.349449081596,6004.85147094727,0.740699466717128,3009,1995.63026618387,74.0699466717128
"278","CR258206",106.842293427056,6072.46154785156,0.884594379811661,3003,2022.13171756629,88.4594379811661
"279","CR258207",48.8929658992868,4519.70051574707,0.90476584639376,2997,1508.07491349585,90.476584639376
"280","CR258213",54.1314724049024,4123.29566955567,0.318434008574122,2957,1394.41855581862,31.8434008574122
"281","CR258214",245.412408795167,37386.7895507812,0.281733406411933,2950,12673.4879833157,28.1733406411933
"282","CR258215",38.8150633770708,62053.1450195312,0.232821658546415,2942,21092.1635008604,23.2821658546415
"283","CR258216",80.4546145160833,62192.85546875,0.215247909186395,2934,21197.292252471,21.5247909186395
"284","CR258217",126.291885407901,45733.9357910156,0.208930974333051,2926,15630.1899490826,20.8930974333051
"285","CR258218",54.6882814077377,6677.58135986328,0.180178965163926,2918,2288.41033579962,18.0178965163926
"286","CR258219",31.9028010221337,4006.37683105469,0.141939506350333,2909,1377.23507427112,14.1939506350333
"287","CR259200",554.108570371666,2937.44944763183,0.49375279510746,3034,968.177141605745,49.375279510746
"288","CR259201",411.215650032883,7139.06381225586,0.550735151257105,2945,2424.13032674223,55.0735151257105
"289","CR259202",59.0786028802372,2900.46578979492,0.884678572993117,3025,958.831666047908,88.4678572993117
"290","CR259203",17.1893746330927,4532.18757629395,0.842501191378823,3020,1500.72436301124,84.2501191378823
"291","CR259204",28.8099509401286,4423.4122467041,0.856288023296886,2847,1553.70995669269,85.6288023296886
"292","CR259205",17.721094452079,2667.75573730469,0.933681413392984,3009,886.592136026815,93.3681413392984
"293","CR259214",62.2385458952907,16472.6744384766,0.303756319004657,2950,5583.95743677172,30.3756319004657
"294","CR259215",47.6046250485701,49959.3723144531,0.228511087383725,2942,16981.431786014,22.8511087383725
"295","CR259216",12.0252968476506,59534.3286132812,0.157920252097284,2934,20291.1822131156,15.7920252097284
"296","CR259217",10.4045994454936,29125.3316650391,0.199134540346796,2926,9953.9752785506,19.9134540346796
"297","CR259218",27.3890560921395,7493.58364868164,0.151538138895026,2918,2568.05471167979,15.1538138895026
"298","CR259220",25.6468341226807,6327.03129577637,0.0818298906268821,2901,2180.98286652064,8.18298906268821
"299","CR260200",65.8511580378317,2048.13619995117,0.805463024125225,3034,675.061371111131,80.5463024125225
"300","CR260201",43.128411803043,3505.02392578125,0.937214790463781,2777,1262.16201864647,93.7214790463781
"301","CR260213",10.7089739980067,2452.61964416504,0.217006790306397,2957,829.42835446907,21.7006790306397
"302","CR260214",3.5542231476653,30002.767578125,0.109288428624306,2950,10170.4296875,10.9288428624306
"303","CR260215",10.8092245395867,49362.0280761719,0.169792811767015,2942,16778.3915962515,16.9792811767015
"304","CR260218",22.7906490831673,11189.0431518555,0.0793648355114947,2918,3834.49045642751,7.93648355114947
"305","CR260219",27.8915874651633,11864.3353271484,0.151041901724412,2909,4078.49272160483,15.1041901724412
"306","CR260220",5.74136170161922,6091.42601013184,0.0773292748334337,2901,2099.76766981449,7.73292748334337
"307","CR261200",353.910276771583,3721.16400146485,0.576316119306649,3034,1226.48780536086,57.6316119306649
"308","CR261205",234.886722768963,3184.54537963867,0.628863302214066,3009,1058.34010622754,62.8863302214066
"309","CR261206",271.281248622046,3089.80438232422,0.448836929375116,3003,1028.90588821985,44.8836929375116
"310","CR261208",245.703404434828,4219.65357971191,0.38590910773764,2991,1410.78354386891,38.590910773764
"311","CR261209",180.15961897991,3109.08390808105,0.336110053260149,2985,1041.56914843586,33.6110053260149
"312","CR261211",20.2751654920813,3136.59860229492,0.224570594749513,2972,1055.38310978968,22.4570594749513
"313","CR261212",46.3802210680431,4250.8606262207,0.246327437016689,2965,1433.67980648253,24.6327437016689
"314","CR261213",10.1254652704364,5296.71737670898,0.172285588104729,2957,1791.24699922522,17.2285588104729
"315","CR261214",11.0351272799689,24915.8541259766,0.171551455607335,2950,8446.05224609375,17.1551455607335
"316","CR261215",21.1433052945206,47154.9423828125,0.201140752470656,2942,16028.1925162517,20.1140752470656
"317","CR261219",8.00695255255021,12803.7651367188,0.25215556584062,2909,4401.43181049115,25.215556584062
"318","CR261220",11.2702754897868,6652.49925231934,0.107948205100922,2901,2293.17450958957,10.7948205100922
"319","CR262189",539.110609464762,2417.14753723145,0.278145281142383,3069,787.601022232469,27.8145281142383
"320","CR262198",308.436560116072,3751.90660095215,0.619889557694558,3042,1233.36837638138,61.9889557694558
"321","CR262199",154.131031381639,3680.05581665039,0.783981653115067,3038,1211.34161180065,78.3981653115067
"322","CR262200",298.342321594553,3535.18420410156,0.650112051678985,3034,1165.18925646063,65.0112051678985
"323","CR262203",281.779997774474,3362.27796936036,0.685933418077382,3020,1113.33707594714,68.5933418077382
"324","CR262204",241.727400492333,3962.20671081543,0.527073006126654,3014,1314.6007666939,52.7073006126654
"325","CR262205",215.378892906134,5509.9963684082,0.456267550878889,3009,1831.17194031512,45.6267550878889
"326","CR262206",215.773582928934,4834.85412597656,0.482232494517503,3003,1610.00803395823,48.2232494517503
"327","CR262207",181.211670491826,4737.60824584961,0.392426157174404,2997,1580.78353214869,39.2426157174404
"328","CR262208",105.678816794088,5422.29632568359,0.4103322455575,2991,1812.87072072337,41.03322455575
"329","CR262209",80.0797723134283,5219.6201171875,0.393303244227659,2985,1748.61645466918,39.3303244227659
"330","CR262210",63.5144368267542,3602.58288574219,0.414771791762282,2978,1209.73233235131,41.4771791762282
"331","CR262211",12.4422668468387,5419.77890014648,0.309798060550715,2972,1823.61335805736,30.9798060550715
"332","CR262212",47.8523294958368,12013.5769042969,0.422461109349787,2965,4051.7965950411,42.2461109349787
"333","CR262213",27.8209928575775,8261.68188476562,0.23092645338163,2957,2793.94044124641,23.092645338163
"334","CR262214",15.3755730497676,4851.55911254883,0.216270541699272,2950,1644.59630933859,21.6270541699272
"335","CR262215",37.7745834581902,43732.5627441406,0.231172686575326,2942,14864.9091584434,23.1172686575326
"336","CR262216",32.5483784051645,50601.5595703125,0.195273282131265,2934,17246.6119871549,19.5273282131265
"337","CR262219",10.7867274639556,26934.26171875,0.209281030694292,2909,9258.9418077518,20.9281030694292
"338","CR262220",10.9479725599831,9747.76184082031,0.124773416207268,2901,3360.13851803527,12.4773416207268
"339","CR262227",6.55313802650171,14983.1394042969,0.201945509423474,2833,5288.7890590529,20.1945509423474
"340","CR263189",400.71094045556,2822.53216552735,0.599441271562366,3069,919.691158529601,59.9441271562366
"341","CR263190",602.469090043945,4206.85221862793,0.445028647675675,3067,1371.65054405867,44.5028647675675
"342","CR263191",324.173349970412,2464.29020690918,0.348653469738134,3065,804.009855435296,34.8653469738134
"343","CR263197",521.986175936422,3752.95861816406,0.16497395918364,3046,1232.09409657389,16.497395918364
"344","CR263198",263.327782876491,3651.04336547852,0.365481222235782,3042,1200.21149424014,36.5481222235782
"345","CR263199",285.688807173535,2839.49681091309,0.57710469562729,3038,934.659911426296,57.710469562729
"346","CR263201",217.206570488697,6497.80053710938,0.513700860564684,3029,2145.19661178916,51.3700860564684
"347","CR263202",189.471966984905,6307.72241210938,0.594119175627874,3025,2085.19749160641,59.4119175627874
"348","CR263203",207.934446961345,5975.17440795898,0.525276260315635,3020,1978.53457217185,52.5276260315635
"349","CR263204",242.796930319949,4765.10186767578,0.554913446810133,3014,1580.9893389767,55.4913446810133
"350","CR263205",309.027754773739,4958.62390136719,0.478706306537456,3009,1647.93084126527,47.8706306537456
"351","CR263206",260.606647022861,3715.28218078613,0.63229084593212,3003,1237.19020339198,63.229084593212
"352","CR263207",221.634379927316,4487.23403930664,0.587960250949814,2997,1497.24192169057,58.7960250949814
"353","CR263208",92.1135083046138,4709.947265625,0.660322897875361,2991,1574.7065414995,66.0322897875361
"354","CR263209",136.747782045692,3863.16970825195,0.492143974212082,2985,1294.19420711958,49.2143974212082
"355","CR263210",53.2196043441783,4536.59341430664,0.566606558616832,2978,1523.36917874635,56.6606558616832
"356","CR263211",51.9966092354649,28218.2374267578,0.460916737984482,2972,9494.696307792,46.0916737984482
"357","CR263212",47.0108805200355,30017.4202880859,0.489055519133808,2965,10123.9191528114,48.9055519133808
"358","CR263213",54.7338584423129,32889.8615722656,0.294297080461284,2957,11122.712740029,29.4297080461284
"359","CR263214",60.4024635129201,34591.8342285156,0.254011789159304,2950,11726.0455011917,25.4011789159304
"360","CR263215",97.0164771103813,43270.556640625,0.268371409412837,2942,14707.8710539174,26.8371409412837
"361","CR263216",94.3616796602002,45512.0766601562,0.295610940577337,2934,15511.9552352271,29.5610940577337
"362","CR263218",25.1901862970903,29121.2896728516,0.195502791346053,2918,9979.87994271815,19.5502791346053
"363","CR263219",19.8233497585622,33303.77734375,0.240391477258726,2909,11448.531228515,24.0391477258726
"364","CR264189",320.10646585878,3099.25991821289,0.630712880769289,3069,1009.8598625653,63.0712880769289
"365","CR264190",389.465375556893,4685.92079162598,0.398862377769993,3067,1527.85157861949,39.8862377769993
"366","CR264197",172.216553549027,5185.27191162109,0.728631139988308,3046,1702.32170440614,72.8631139988308
"367","CR264198",221.043177783024,6140.58920288086,0.730619076668756,3042,2018.60263079581,73.0619076668756
"368","CR264199",333.940423058158,6075.31723022461,0.722852294947644,3038,1999.77525682179,72.2852294947644
"369","CR264200",173.881196861728,5617.14529418945,0.795191420714402,3034,1851.39924000971,79.5191420714402
"370","CR264201",333.289188977822,10125.3839111328,0.6639013745422,3029,3342.81410073715,66.39013745422
"371","CR264202",299.774025532718,15456.1899414062,0.617261208477301,3025,5109.48427815083,61.7261208477301
"372","CR264203",265.826946360416,10568.3201904297,0.661796167951258,3020,3499.44377166546,66.1796167951258
"373","CR264204",245.719848918868,3724.62908935547,0.705018435885927,3014,1235.77607476956,70.5018435885927
"374","CR264205",244.262317749829,2651.73928833008,0.757564505371998,3009,881.26928824529,75.7564505371998
"375","CR264206",123.693442399784,3244.11959838867,0.770412541516237,3003,1080.29290655633,77.0412541516237
"376","CR264207",143.139430636062,3443.37254333497,0.718451606014758,2997,1148.93978756589,71.8451606014758
"377","CR264208",105.90600200659,3191.41822814942,0.744694867791451,2991,1067.00709734183,74.4694867791451
"378","CR264209",95.6548926696604,2876.87449645996,0.635264264160075,2985,963.777050740355,63.5264264160075
"379","CR264210",30.6427762259644,6793.01080322266,0.766446207757999,2978,2281.06474251936,76.6446207757999
"380","CR264211",23.587518729006,23756.560546875,0.497270220749168,2972,7993.45913421097,49.7270220749168
"381","CR264212",25.7175565973893,27476.4210205078,0.475596179150406,2965,9266.92108617464,47.5596179150406
"382","CR264213",40.9003261660678,28696.0814208984,0.427485445745892,2957,9704.45770067583,42.7485445745892
"383","CR264214",114.135954639614,43972.779296875,0.302684361020762,2950,14906.0268802966,30.2684361020762
"384","CR264215",101.965849173942,45521.642578125,0.314769242306274,2942,15473.0260292743,31.4769242306274
"385","CR264216",87.698932076567,33053.3929443359,0.405154747237373,2934,11265.6417669857,40.5154747237373
"386","CR264217",24.1352486215664,35328.8459472656,0.241908285657544,2926,12074.1100298242,24.1908285657544
"387","CR264219",86.1981162123885,36437.4050292969,0.293938003203634,2909,12525.7494084898,29.3938003203634
"388","CR264220",3.70020299787017,62435.171875,0.179626503814709,2901,21521.9482506032,17.9626503814709
"389","CR265189",550.10315026604,3990.80517578125,0.435186443817666,3069,1300.36010941064,43.5186443817666
"390","CR265196",135.421673357122,5508.75595092773,0.814173179529701,3050,1806.14949210745,81.4173179529701
"391","CR265197",117.894220741912,7662.51959228516,0.876189493792019,3046,2515.60065406604,87.6189493792019
"392","CR265198",129.176933604416,7447.62051391602,0.907384648640187,3042,2448.26446874294,90.7384648640187
"393","CR265199",108.675745479031,6929.51977539062,0.925462468532422,3038,2280.94791816676,92.5462468532422
"394","CR265200",120.010042222261,7209.6374206543,0.894710793124136,3034,2376.28128564743,89.4710793124136
"395","CR265201",199.50955704369,9161.12768554688,0.853012458582727,3029,3024.47265947404,85.3012458582727
"396","CR265202",78.2243116770567,4125.58801269531,0.929759560770866,3025,1363.83074799845,92.9759560770866
"397","CR265203",146.097927748067,5302.9963684082,0.850320845941933,3020,1755.95906238682,85.0320845941933
"398","CR265204",113.675788870734,2894.2527923584,0.848265513425522,3014,960.269672315328,84.8265513425522
"399","CR265207",13.9401264554533,2681.66674804687,0.938422605240282,2997,894.78369971534,93.8422605240282
"400","CR265208",15.3408458980261,3033.51876831055,0.889957006880898,2991,1014.21556947862,88.9957006880898
"401","CR265209",16.7912376993799,2672.81059265137,0.849535597447424,2985,895.413933886555,84.9535597447424
"402","CR265210",68.340562385596,20622.2628173828,0.644646371078471,2978,6924.86998568933,64.4646371078471
"403","CR265211",34.5633241079613,22908.3780517578,0.657662355056065,2972,7708.06798511366,65.7662355056065
"404","CR265212",24.489729297566,27912.3454589844,0.514560942687488,2965,9413.94450555965,51.4560942687488
"405","CR265213",69.5060562539581,25257.9682617188,0.416604014992621,2957,8541.754569401,41.6604014992621
"406","CR265214",137.176961329488,21705.9973144531,0.480789346793618,2950,7357.96519134004,48.0789346793618
"407","CR265215",180.426146506417,37858.24609375,0.37649179443323,2942,12868.2005757138,37.649179443323
"408","CR265216",26.4911690864972,34899.4086914062,0.414368443665129,2934,11894.8223215427,41.4368443665129
"409","CR265218",5.92164612699446,21476.86328125,0.316167170934834,2918,7360.13135066827,31.6167170934834
"410","CR265219",53.0000092429996,29588.8884277344,0.247673345536855,2909,10171.4982563542,24.7673345536855
"411","CR265222",3.76350329289674,29480.4583740234,0.104575800827553,2882,10229.1666807854,10.4575800827553
"412","CR266187",265.990436537454,2156.10730743408,0.452248636093863,3072,701.857847472032,45.2248636093863
"413","CR266193",239.006248790449,2921.36672973633,0.605459974192664,3059,955.007103542441,60.5459974192664
"414","CR266194",217.270504810682,4572.15419006347,0.758356192817847,3056,1496.12375329302,75.8356192817847
"415","CR266195",54.2789276294875,2960.64686584472,0.888645142927886,3053,969.750037944554,88.8645142927886
"416","CR266196",99.1418088073424,6525.72650146484,0.908017882338513,3050,2139.58245949667,90.8017882338513
"417","CR266197",36.0927660721635,6883.70788574219,0.985978225170779,3046,2259.91723103814,98.5978225170779
"418","CR266198",47.7694679056686,6850.72946166992,0.972988294894012,3042,2252.04781777446,97.2988294894012
"419","CR266199",31.2392618345183,6928.13110351562,0.98879432547721,3038,2280.49081748375,98.879432547721
"420","CR266200",51.3566874868278,9417.64868164062,0.981682735804943,3034,3104.03713963106,98.1682735804943
"421","CR266201",35.5364386713778,6389.26708984375,0.982893011660377,3029,2109.36516667011,98.2893011660377
"422","CR266202",24.215164161159,5136.5188293457,0.990998415964135,3025,1698.02275350271,99.0998415964135
"423","CR266206",9.11591644368031,3389.95137023926,0.628347377946512,3003,1128.85493514461,62.8347377946512
"424","CR266207",55.8278099444664,2677.36196899414,0.835289490233337,2997,893.347337001716,83.5289490233337
"425","CR266208",20.3944896434447,4013.6242980957,0.899125111704134,2991,1341.9004674342,89.9125111704134
"426","CR266209",61.94134448622,3157.58100891113,0.610103029234058,2985,1057.81608338731,61.0103029234058
"427","CR266210",49.0809402371691,19883.2161865234,0.557884207536517,2978,6676.70120433964,55.7884207536517
"428","CR266211",48.4693514193786,29224.6058349609,0.50366386002211,2972,9833.31286506088,50.366386002211
"429","CR266212",36.2416470032798,33412.37109375,0.55254447017711,2965,11268.9278562395,55.254447017711
"430","CR266213",115.165110524175,26227.4670410156,0.346912779356046,2957,8869.62023706988,34.6912779356046
"431","CR266214",269.189965952442,22041.1141357422,0.34376440019332,2950,7471.56411381091,34.376440019332
"432","CR266215",183.236297936537,13766.8172607422,0.404735414737231,2942,4679.40763451468,40.4735414737231
"433","CR266216",31.5205005577938,23581.984375,0.303135574491708,2934,8037.48615371506,30.3135574491708
"434","CR266219",22.6135871806929,22836.7315673828,0.267345366682863,2909,7850.3718004066,26.7345366682863
"435","CR266220",4.93225787247279,26635.8693847656,0.281462705791986,2901,9181.61647182545,28.1462705791986
"436","CR266221",6.06878317972136,10621.7119140625,0.330404224018567,2892,3672.79111827887,33.0404224018567
"437","CR266222",4.39081393423799,7976.99755859375,0.27407899859444,2882,2767.86868792288,27.407899859444
"438","CR266223",1.04144564573523,5244.86865234375,0.276921874609325,2873,1825.57210314784,27.6921874609325
"439","CR267194",239.519435614357,11701.6969604492,0.773032172086638,3056,3829.08931951872,77.3032172086638
"440","CR267195",163.655358964253,26010.1918945312,0.861823153322056,3053,8519.55188160211,86.1823153322056
"441","CR267196",179.224209160229,22464.2009277344,0.865113103298682,3050,7365.31177958504,86.5113103298682
"442","CR267197",368.053693644251,10947.8973999023,0.749419292177254,3046,3594.1882468491,74.9419292177254
"443","CR267198",290.851091864402,16097.8542480469,0.814563154065927,3042,5291.86530179056,81.4563154065927
"444","CR267199",82.8315054452631,13713.8638916016,0.963356701207669,3038,4514.10924674179,96.3356701207669
"445","CR267200",32.7687896985186,8965.26483154297,0.995182334784978,3034,2954.93237690935,99.5182334784978
"446","CR267202",7.23968175951513,4396.6748046875,0.998408575261115,3025,1453.44621642562,99.8408575261115
"447","CR267203",90.5929749946478,9297.34753417969,0.921666537099322,3020,3078.591898735,92.1666537099322
"448","CR267206",154.809163819773,4123.26892089844,0.567164519176559,3003,1373.0499237091,56.7164519176559
"449","CR267207",172.920134115848,2997.55024719238,0.572932407182536,2997,1000.18359933012,57.2932407182536
"450","CR267210",110.807873275495,2870.92834472656,0.437720751688218,2978,964.045783991458,43.7720751688218
"451","CR267211",155.471540663901,25252.3811035156,0.5816702215317,2972,8496.76349378049,58.16702215317
"452","CR267212",157.617005742715,26111.9195556641,0.480938125841884,2965,8806.71823125263,48.0938125841884
"453","CR267213",138.29915234693,26162.1071777344,0.410035313401135,2957,8847.51680004544,41.0035313401135
"454","CR267214",183.270160258556,20508.2758789062,0.410645148835845,2950,6951.95792505297,41.0645148835845
"455","CR267215",148.742035047691,9870.43145751953,0.47963802325526,2942,3355.00729351446,47.963802325526
"456","CR267216",67.3920253619414,12312.8992919922,0.48358757370275,2934,4196.62552555971,48.358757370275
"457","CR268194",161.681981592549,10858.1900634766,0.837331566714981,3056,3553.07266475018,83.7331566714981
"458","CR268195",249.553746242157,29159.0852050781,0.795037561421865,3053,9550.96141666496,79.5037561421865
"459","CR268196",183.313980349592,20059.4245605469,0.841453001532013,3050,6576.86051165471,84.1453001532013
"460","CR268197",213.524637494598,19203.6340332031,0.863092014925224,3046,6304.54170492552,86.3092014925224
"461","CR268198",408.926999476872,21657.6118164062,0.740915277914627,3042,7119.53051163914,74.0915277914627
"462","CR268199",197.46615735565,21276.4559326172,0.900774078908953,3038,7003.44171580553,90.0774078908953
"463","CR268200",77.6581309404086,24738.8660888672,0.998618031167916,3034,8153.87807807093,99.8618031167916
"464","CR268201",46.2138701875764,9512.76599121094,0.986691066266498,3029,3140.5632192839,98.6691066266498
"465","CR268202",177.648601916525,30959.7236328125,0.84301431372684,3025,10234.6193827479,84.301431372684
"466","CR268203",701.446821621953,64574.4868164062,0.525681134757712,3020,21382.2804027835,52.5681134757712
"467","CR268204",418.767876405713,40910.3876953125,0.490191412385387,3014,13573.4531172238,49.0191412385387
"468","CR268205",360.976184163668,42747.4909667969,0.455683075092698,3009,14206.5440235284,45.5683075092698
"469","CR268206",212.967278064425,28317.7686767578,0.441754227295666,3003,9429.82639918675,44.1754227295666
"470","CR268207",153.613496974847,22543.0518798828,0.448529370377423,2997,7521.87249912673,44.8529370377423
"471","CR268208",108.979772815475,6784.16958618164,0.550494539222032,2991,2268.19444539674,55.0494539222032
"472","CR268209",46.4907153992535,2326.1498413086,0.671831171006269,2985,779.27967883035,67.1831171006269
"473","CR268210",115.863344641164,6843.17953491211,0.763184600509434,2978,2297.91119372468,76.3184600509434
"474","CR268211",115.923488354893,18253.9630126953,0.755217297316981,2972,6141.97947937258,75.5217297316981
"475","CR268212",161.257970305052,20191.775390625,0.558906092994162,2965,6810.04229026138,55.8906092994162
"476","CR268213",296.167675828182,19837.8092041016,0.486478517234739,2957,6708.76198988893,48.6478517234739
"477","CR268214",118.830373341887,20865.0587158203,0.42578180844377,2950,7072.90125960011,42.578180844377
"478","CR268215",134.064574515939,9958.35119628906,0.550375310168976,2942,3384.8916370799,55.0375310168976
"479","CR268216",32.6491204232628,10301.1354370117,0.516361897881561,2934,3510.95277335096,51.6361897881561
"480","CR269194",140.414077892792,13639.4439086914,0.916475855339762,3056,4463.16881828907,91.6475855339762
"481","CR269195",119.636292472825,22560.1519775391,0.909919155308806,3053,7389.50277678974,90.9919155308806
"482","CR269196",271.177477012048,27337.2283935547,0.800644133887601,3050,8963.02570280482,80.0644133887601
"483","CR269197",261.361523308675,28026.2670898438,0.842010176687083,3046,9201.00692378324,84.2010176687083
"484","CR269198",131.590791726537,16218.0932617188,0.931461252285262,3042,5331.39160477276,93.1461252285262
"485","CR269199",122.829856166882,15795.4582519531,0.934636089900352,3038,5199.29501380946,93.4636089900352
"486","CR269201",341.755048996634,28700.4216308594,0.812649763827763,3029,9475.21347997999,81.2649763827763
"487","CR269202",429.763313383594,50527.7333984375,0.774959314286645,3025,16703.3829416322,77.4959314286645
"488","CR269203",434.597262171374,47563.2797851562,0.695086915511205,3020,15749.4303924358,69.5086915511205
"489","CR269204",558.292781988133,61774.4548339844,0.529164771144678,3014,20495.8377020519,52.9164771144678
"490","CR269205",411.755415751926,52024.5952148438,0.628568846525323,3009,17289.6627500312,62.8568846525323
"491","CR269206",498.182676419105,45545.1579589844,0.51132219846126,3003,15166.5527668946,51.132219846126
"492","CR269207",383.519818422757,28029.8416748047,0.5439597182702,2997,9352.63319145969,54.39597182702
"493","CR269208",240.674502490768,11339.3590698242,0.677091804240708,2991,3791.15983611642,67.7091804240708
"494","CR269209",166.672040403641,7734.10308837891,0.755267616315908,2985,2590.98930933967,75.5267616315908
"495","CR269211",85.8801849017844,9919.57513427734,0.875704487977632,2972,3337.6766939022,87.5704487977632
"496","CR269212",89.1280128426917,14931.3784179688,0.772246040427229,2965,5035.87804990514,77.2246040427229
"497","CR269213",121.915293217448,4699.38232421875,0.582755096300388,2957,1589.23987968169,58.2755096300388
"498","CR270194",112.594189343608,11780.8290405273,0.930636245757943,3056,3854.98332477989,93.0636245757943
"499","CR270195",111.907979229817,16425.2587890625,0.911065783496853,3053,5380.0389089625,91.1065783496853
"500","CR270196",241.426919820174,33105.3278808594,0.861860872797288,3050,10854.2058625768,86.1860872797288
"501","CR270197",464.230635537974,45321.6862792969,0.732313877927175,3046,14879.0828231441,73.2313877927175
"502","CR270198",85.906158917377,20214.4896240234,0.973781699886742,3042,6645.131368844,97.3781699886742
"503","CR270199",313.099917121651,18222.2451171875,0.796234343038727,3038,5998.10570019338,79.6234343038727
"504","CR270202",44.3984471767764,8664.14385986328,0.914123115566198,3025,2864.17978838456,91.4123115566198
"505","CR270203",185.594854543455,31147.814453125,0.902910002733313,3020,10313.8458454056,90.2910002733313
"506","CR270204",207.689719908102,35512.2436523438,0.87610323698258,3014,11782.4298780172,87.610323698258
"507","CR270205",157.548271006513,41201.8100585938,0.864084414091966,3009,13692.8581118623,86.4084414091966
"508","CR270206",181.204477902586,37143.7309570312,0.903556343384997,3003,12368.8747775662,90.3556343384997
"509","CR270207",91.205376097794,11749.7743530273,0.912653710376417,2997,3920.51196297209,91.2653710376417
"510","CR270208",82.182377822637,9055.62963867188,0.922021163208804,2991,3027.62609116412,92.2021163208804
"511","CR270209",19.7135986141443,7249.26977539062,0.969044789304359,2985,2428.56608890808,96.9044789304359
"512","CR270216",78.6347675598531,4188.30828857422,0.655516243414056,2934,1427.50793748269,65.5516243414056
"513","CR271194",97.9832522401259,6813.35409545898,0.936903118565362,3056,2229.50068568684,93.6903118565362
"514","CR271195",65.9610176210297,10234.803527832,0.952194915618239,3053,3352.37586892631,95.2194915618239
"515","CR271196",123.953323381908,12989.0225219727,0.92446601435769,3050,4258.69590884349,92.446601435769
"516","CR271197",245.604575282081,20284.8039550781,0.835703894094949,3046,6659.48915137168,83.5703894094949
"517","CR271198",122.452834652398,14029.9852905273,0.929991983657426,3042,4612.0924689439,92.9991983657426
"518","CR271199",259.095355912165,15193.9730224609,0.81743792079634,3038,5001.30777566193,81.743792079634
"519","CR271203",35.1222054559935,5829.69158935547,0.881765068528384,3020,1930.36145342896,88.1765068528384
"520","CR271204",84.6973699619581,16407.7747802734,0.833237024049523,3014,5443.85360991156,83.3237024049523
"521","CR271205",125.346659618426,33306.4067382812,0.845552661017528,3009,11068.9287930479,84.5552661017528
"522","CR271206",167.885174835469,43338.1479492188,0.888988443203238,3003,14431.6176987075,88.8988443203238
"523","CR271207",46.00962528558,15183.2506713867,0.857888578602211,2997,5066.14970683574,85.7888578602211
"524","CR271215",15.6602463496779,3032.17353820801,0.412221111177805,2942,1030.65042087288,41.2221111177805
"525","CR272194",42.2933662496489,2965.37741088867,0.925104709763701,3056,970.346011416451,92.5104709763701
"526","CR272195",136.365593754206,8472.20422363281,0.899876207922831,3053,2775.04232677131,89.9876207922831
"527","CR272196",182.506788617463,12901.8703613281,0.878755585673877,3050,4230.12142994365,87.8755585673877
"528","CR272197",88.624069298375,7378.90866088867,0.931631916217026,3046,2422.49135288532,93.1631916217026
"529","CR272198",107.306532401556,8368.88519287109,0.930846630101178,3042,2751.11281816933,93.0846630101178
"530","CR272199",39.5427165169734,5869.05139160156,0.94972153712207,3038,1931.87998406898,94.972153712207
"531","CR272205",35.8958580400596,5135.00912475586,0.810022711586166,3009,1706.55005807772,81.0022711586166
"532","CR272206",103.88661522945,20646.4284667969,0.783357765499851,3003,6875.26755471091,78.3357765499851
"533","CR272207",23.4488853968387,19552.6706542969,0.704523437245714,2997,6524.08096573136,70.4523437245713
"534","CR273187",11.3378691891487,4478.6707611084,0.980517242677271,3072,1457.90063838164,98.0517242677271
"535","CR273188",22.6147145700554,2655.76342773437,0.925048872957164,3071,864.787830587552,92.5048872957164
"536","CR273196",19.9463337294714,2686.7622680664,0.94085849365069,3050,880.905661661116,94.085849365069
"537","CR274187",26.8915567372216,5701.91458129883,0.992753724992355,3072,1856.09198609988,99.2753724992355
"538","CR274188",121.743011669592,11581.2932739258,0.936993847494475,3071,3771.17983520866,93.6993847494475
"539","CR274189",19.8212685297469,2618.71717071533,0.984708902234669,3069,853.280277196263,98.4708902234669
"540","CR275188",82.2227737905267,5682.00381469726,0.880152227686663,3071,1850.21289960836,88.0152227686663
